Repetition,Sample size,Reliability,metric,kind,category,type
50,8.0,0.012686011904761905,MSE,7.0,all,data
50,8.0,0.014424189814814815,MSE,4.0,all,data
50,8.0,0.013500548245614035,MSE,6.0,all,data
50,8.0,0.7701382183732819,r2,all,all,data
50,8.0,-0.444490285620881,r2,shuffled,all,data
50,8.0,0.7522469010380397,r2,2.0,all,data
50,8.0,0.8367017711348391,r2,5.0,all,data
50,8.0,0.7635834532656713,r2,1.0,all,data
50,8.0,0.7159590043923865,r2,0.0,all,data
50,8.0,0.734215633764693,r2,3.0,all,data
50,8.0,0.8128560959920669,r2,7.0,all,data
50,8.0,0.7689786753097774,r2,4.0,all,data
50,8.0,0.747430882450441,r2,6.0,all,data
51,8.0,0.8811700908365385,correlation,all,all,data
51,8.0,0.28232389460549795,correlation,shuffled,all,data
51,8.0,0.8838450698748097,correlation,2.0,all,data
51,8.0,0.8854911595070384,correlation,5.0,all,data
51,8.0,0.8736925270010554,correlation,1.0,all,data
51,8.0,0.8267565429585951,correlation,0.0,all,data
51,8.0,0.8685126706621747,correlation,3.0,all,data
51,8.0,0.9184568727923127,correlation,7.0,all,data
51,8.0,0.903015377226726,correlation,4.0,all,data
51,8.0,0.8839037913576225,correlation,6.0,all,data
51,8.0,0.012065202328159646,MSE,all,all,data
51,8.0,0.07753314393939394,MSE,shuffled,all,data
51,8.0,0.011396329365079364,MSE,2.0,all,data
51,8.0,0.013108811936936937,MSE,5.0,all,data
51,8.0,0.011696396638054364,MSE,1.0,all,data
51,8.0,0.008710488505747127,MSE,0.0,all,data
51,8.0,0.013060897435897436,MSE,3.0,all,data
51,8.0,0.014583333333333334,MSE,7.0,all,data
51,8.0,0.013194444444444444,MSE,4.0,all,data
51,8.0,0.012266995614035088,MSE,6.0,all,data
51,8.0,0.7712766387254268,r2,all,all,data
51,8.0,-0.45441394209387065,r2,shuffled,all,data
51,8.0,0.7923494855899698,r2,2.0,all,data
51,8.0,0.7609478072440542,r2,5.0,all,data
51,8.0,0.7677235056818709,r2,1.0,all,data
51,8.0,0.6240953443992366,r2,0.0,all,data
51,8.0,0.7980999827867293,r2,3.0,all,data
51,8.0,0.7854822854709604,r2,7.0,all,data
51,8.0,0.7300055487933521,r2,4.0,all,data
51,8.0,0.8184854708765066,r2,6.0,all,data
52,8.0,0.8906260256356048,correlation,all,all,data
52,8.0,0.27923575536682466,correlation,shuffled,all,data
52,8.0,0.895402643794305,correlation,2.0,all,data
52,8.0,0.8612104624727868,correlation,5.0,all,data
52,8.0,0.8840455772440036,correlation,1.0,all,data
52,8.0,0.8221312217179236,correlation,0.0,all,data
52,8.0,0.8982736050240243,correlation,3.0,all,data
52,8.0,0.9350662424019538,correlation,7.0,all,data
52,8.0,0.8897661175521709,correlation,4.0,all,data
52,8.0,0.9370897219642469,correlation,6.0,all,data
52,8.0,0.011441588137472284,MSE,all,all,data
52,8.0,0.07512818736141907,MSE,shuffled,all,data
52,8.0,0.011371527777777777,MSE,2.0,all,data
52,8.0,0.012651323198198198,MSE,5.0,all,data
52,8.0,0.011134768419170243,MSE,1.0,all,data
52,8.0,0.01001257183908046,MSE,0.0,all,data
52,8.0,0.013161057692307692,MSE,3.0,all,data
52,8.0,0.00818452380952381,MSE,7.0,all,data
52,8.0,0.01228298611111111,MSE,4.0,all,data
52,8.0,0.012198464912280702,MSE,6.0,all,data
52,8.0,0.7725894035379386,r2,all,all,data
52,8.0,-0.4447181271942702,r2,shuffled,all,data
52,8.0,0.7985917388723065,r2,2.0,all,data
52,8.0,0.6954079806269098,r2,5.0,all,data
52,8.0,0.7633952142934665,r2,1.0,all,data
52,8.0,0.6485650542541325,r2,0.0,all,data
52,8.0,0.7406937897899579,r2,3.0,all,data
52,8.0,0.8329232458593028,r2,7.0,all,data
52,8.0,0.8081240564420041,r2,4.0,all,data
52,8.0,0.835858380528556,r2,6.0,all,data
53,8.0,0.8993858608789616,correlation,all,all,data
53,8.0,0.2745540417440635,correlation,shuffled,all,data
53,8.0,0.9061787809636849,correlation,2.0,all,data
53,8.0,0.87153354097307,correlation,5.0,all,data
53,8.0,0.8957499084633493,correlation,1.0,all,data
53,8.0,0.896257892608752,correlation,0.0,all,data
53,8.0,0.9071686805746241,correlation,3.0,all,data
53,8.0,0.9224568609610334,correlation,7.0,all,data
53,8.0,0.8898534982188944,correlation,4.0,all,data
53,8.0,0.9374692892791662,correlation,6.0,all,data
53,8.0,0.01164079822616408,MSE,all,all,data
53,8.0,0.07436887934220252,MSE,shuffled,all,data
53,8.0,0.01025545634920635,MSE,2.0,all,data
53,8.0,0.013636683558558559,MSE,5.0,all,data
53,8.0,0.011783015915593706,MSE,1.0,all,data
53,8.0,0.009294181034482759,MSE,0.0,all,data
53,8.0,0.010216346153846154,MSE,3.0,all,data
53,8.0,0.012276785714285714,MSE,7.0,all,data
53,8.0,0.012109375,MSE,4.0,all,data
53,8.0,0.012369791666666666,MSE,6.0,all,data
53,8.0,0.7786900099120857,r2,all,all,data
53,8.0,-0.47534504552903,r2,shuffled,all,data
53,8.0,0.8031556581374254,r2,2.0,all,data
53,8.0,0.7321215517553057,r2,5.0,all,data
53,8.0,0.7768814474123297,r2,1.0,all,data
53,8.0,0.6299137268301016,r2,0.0,all,data
53,8.0,0.7699592013315146,r2,3.0,all,data
53,8.0,0.812439121997629,r2,7.0,all,data
53,8.0,0.77998351369121,r2,4.0,all,data
53,8.0,0.804565816678153,r2,6.0,all,data
54,8.0,0.8822176361550088,correlation,all,all,data
54,8.0,0.2768176212576036,correlation,shuffled,all,data
54,8.0,0.8664195434025068,correlation,2.0,all,data
54,8.0,0.9036372956893587,correlation,5.0,all,data
54,8.0,0.8813776945757316,correlation,1.0,all,data
54,8.0,0.746967516141557,correlation,0.0,all,data
54,8.0,0.8530681024343697,correlation,3.0,all,data
54,8.0,0.9018583296113913,correlation,7.0,all,data
54,8.0,0.8932359309323358,correlation,4.0,all,data
54,8.0,0.9219430060890349,correlation,6.0,all,data
54,8.0,0.011993024759793053,MSE,all,all,data
54,8.0,0.07763852318920916,MSE,shuffled,all,data
54,8.0,0.011483134920634921,MSE,2.0,all,data
54,8.0,0.012580940315315316,MSE,5.0,all,data
54,8.0,0.011299624463519313,MSE,1.0,all,data
54,8.0,0.010326867816091954,MSE,0.0,all,data
54,8.0,0.016446314102564103,MSE,3.0,all,data
54,8.0,0.01688988095238095,MSE,7.0,all,data
54,8.0,0.011733217592592592,MSE,4.0,all,data
54,8.0,0.010519462719298246,MSE,6.0,all,data
54,8.0,0.7753761823333621,r2,all,all,data
54,8.0,-0.4428528781389507,r2,shuffled,all,data
54,8.0,0.8224982963934018,r2,2.0,all,data
54,8.0,0.7472983896762488,r2,5.0,all,data
54,8.0,0.7700465400054615,r2,1.0,all,data
54,8.0,0.6015666506047914,r2,0.0,all,data
54,8.0,0.7881722395267348,r2,3.0,all,data
54,8.0,0.7859719929065003,r2,7.0,all,data
54,8.0,0.7193720767924666,r2,4.0,all,data
54,8.0,0.8636415009041591,r2,6.0,all,data
55,8.0,0.8830070642881707,correlation,all,all,data
55,8.0,0.2750514056516091,correlation,shuffled,all,data
55,8.0,0.8834618261902731,correlation,2.0,all,data
55,8.0,0.8846687563007622,correlation,5.0,all,data
55,8.0,0.8796955982722082,correlation,1.0,all,data
55,8.0,0.8254142888737316,correlation,0.0,all,data
55,8.0,0.9098179938692043,correlation,3.0,all,data
55,8.0,0.9138306982580016,correlation,7.0,all,data
55,8.0,0.8610656166997142,correlation,4.0,all,data
55,8.0,0.9027115161490844,correlation,6.0,all,data
55,8.0,0.01258199371766445,MSE,all,all,data
55,8.0,0.0783559682187731,MSE,shuffled,all,data
55,8.0,0.012698412698412698,MSE,2.0,all,data
55,8.0,0.015906531531531532,MSE,5.0,all,data
55,8.0,0.012023314556509299,MSE,1.0,all,data
55,8.0,0.01050646551724138,MSE,0.0,all,data
55,8.0,0.011598557692307693,MSE,3.0,all,data
55,8.0,0.015029761904761905,MSE,7.0,all,data
55,8.0,0.01265914351851852,MSE,4.0,all,data
55,8.0,0.013466282894736841,MSE,6.0,all,data
55,8.0,0.7612577162711913,r2,all,all,data
55,8.0,-0.48588225221036385,r2,shuffled,all,data
55,8.0,0.7489717299605763,r2,2.0,all,data
55,8.0,0.7504234761083709,r2,5.0,all,data
55,8.0,0.7561310335584333,r2,1.0,all,data
55,8.0,0.6405451448040886,r2,0.0,all,data
55,8.0,0.8367861671792789,r2,3.0,all,data
55,8.0,0.7771793888705607,r2,7.0,all,data
55,8.0,0.7160938325051691,r2,4.0,all,data
55,8.0,0.8206602153097842,r2,6.0,all,data
56,8.0,0.8890786634101133,correlation,all,all,data
56,8.0,0.27139586032747304,correlation,shuffled,all,data
56,8.0,0.8720403653196283,correlation,2.0,all,data
56,8.0,0.8962401733192036,correlation,5.0,all,data
56,8.0,0.8902074838536388,correlation,1.0,all,data
56,8.0,0.8094618575827793,correlation,0.0,all,data
56,8.0,0.9072283213509231,correlation,3.0,all,data
56,8.0,0.9246534225421839,correlation,7.0,all,data
56,8.0,0.8839211312887844,correlation,4.0,all,data
56,8.0,0.8723927301297537,correlation,6.0,all,data
56,8.0,0.012161920269770879,MSE,all,all,data
56,8.0,0.07460995242054694,MSE,shuffled,all,data
56,8.0,0.015823412698412698,MSE,2.0,all,data
56,8.0,0.012352195945945946,MSE,5.0,all,data
56,8.0,0.011565070636623749,MSE,1.0,all,data
56,8.0,0.010237068965517241,MSE,0.0,all,data
56,8.0,0.011959134615384615,MSE,3.0,all,data
56,8.0,0.013169642857142857,MSE,7.0,all,data
56,8.0,0.012080439814814815,MSE,4.0,all,data
56,8.0,0.010074013157894737,MSE,6.0,all,data
56,8.0,0.7783422859544145,r2,all,all,data
56,8.0,-0.46060156107807826,r2,shuffled,all,data
56,8.0,0.7798976098917676,r2,2.0,all,data
56,8.0,0.7605018323752397,r2,5.0,all,data
56,8.0,0.7571142434509528,r2,1.0,all,data
56,8.0,0.720525546556239,r2,0.0,all,data
56,8.0,0.8206093719666508,r2,3.0,all,data
56,8.0,0.8671851765405654,r2,7.0,all,data
56,8.0,0.803385392627443,r2,4.0,all,data
56,8.0,0.7926785795682323,r2,6.0,all,data
57,8.0,0.8737231974587565,correlation,all,all,data
57,8.0,0.263435073597413,correlation,shuffled,all,data
57,8.0,0.8666300227397303,correlation,2.0,all,data
57,8.0,0.8809983798813193,correlation,5.0,all,data
57,8.0,0.8805652483661741,correlation,1.0,all,data
57,8.0,0.8165142372497107,correlation,0.0,all,data
57,8.0,0.843071437569493,correlation,3.0,all,data
57,8.0,0.9099373990648367,correlation,7.0,all,data
57,8.0,0.849644179325428,correlation,4.0,all,data
57,8.0,0.8783276490355296,correlation,6.0,all,data
57,8.0,0.012694590724316335,MSE,all,all,data
57,8.0,0.07801384654471545,MSE,shuffled,all,data
57,8.0,0.011507936507936509,MSE,2.0,all,data
57,8.0,0.013372747747747748,MSE,5.0,all,data
57,8.0,0.012098757153075823,MSE,1.0,all,data
57,8.0,0.010237068965517241,MSE,0.0,all,data
57,8.0,0.015364583333333333,MSE,3.0,all,data
57,8.0,0.015773809523809523,MSE,7.0,all,data
57,8.0,0.01433738425925926,MSE,4.0,all,data
57,8.0,0.012541118421052632,MSE,6.0,all,data
57,8.0,0.7483445260921946,r2,all,all,data
57,8.0,-0.500337409526376,r2,shuffled,all,data
57,8.0,0.7434054509187179,r2,2.0,all,data
57,8.0,0.7611495730176292,r2,5.0,all,data
57,8.0,0.7492014596879348,r2,1.0,all,data
57,8.0,0.5403726708074534,r2,0.0,all,data
57,8.0,0.7531393531354722,r2,3.0,all,data
57,8.0,0.8189250633944447,r2,7.0,all,data
57,8.0,0.7325062276566916,r2,4.0,all,data
57,8.0,0.7103102703003175,r2,6.0,all,data
58,8.0,0.8882520448102282,correlation,all,all,data
58,8.0,0.2653012631090105,correlation,shuffled,all,data
58,8.0,0.9146558083369135,correlation,2.0,all,data
58,8.0,0.8630491072558937,correlation,5.0,all,data
58,8.0,0.8818860689186695,correlation,1.0,all,data
58,8.0,0.8657546170409117,correlation,0.0,all,data
58,8.0,0.8923219121191245,correlation,3.0,all,data
58,8.0,0.9139907316345213,correlation,7.0,all,data
58,8.0,0.8714210761450345,correlation,4.0,all,data
58,8.0,0.9188311410746467,correlation,6.0,all,data
58,8.0,0.011860218033998522,MSE,all,all,data
58,8.0,0.073561934127864,MSE,shuffled,all,data
58,8.0,0.011135912698412699,MSE,2.0,all,data
58,8.0,0.013372747747747748,MSE,5.0,all,data
58,8.0,0.01075476126609442,MSE,1.0,all,data
58,8.0,0.009473778735632184,MSE,0.0,all,data
58,8.0,0.014282852564102564,MSE,3.0,all,data
58,8.0,0.012537202380952382,MSE,7.0,all,data
58,8.0,0.01617476851851852,MSE,4.0,all,data
58,8.0,0.011307565789473685,MSE,6.0,all,data
58,8.0,0.768358664407436,r2,all,all,data
58,8.0,-0.4637519716095131,r2,shuffled,all,data
58,8.0,0.7851098629951592,r2,2.0,all,data
58,8.0,0.8085848277818013,r2,5.0,all,data
58,8.0,0.7634933784161793,r2,1.0,all,data
58,8.0,0.6274687340840925,r2,0.0,all,data
58,8.0,0.7639199080114101,r2,3.0,all,data
58,8.0,0.8175783458242614,r2,7.0,all,data
58,8.0,0.6638597004650024,r2,4.0,all,data
58,8.0,0.8451790965494959,r2,6.0,all,data
59,8.0,0.8802728996140001,correlation,all,all,data
59,8.0,0.256055881326579,correlation,shuffled,all,data
59,8.0,0.9019920433660363,correlation,2.0,all,data
59,8.0,0.8961556965069382,correlation,5.0,all,data
59,8.0,0.8641902542636293,correlation,1.0,all,data
59,8.0,0.8436169337652158,correlation,0.0,all,data
59,8.0,0.8794058334753374,correlation,3.0,all,data
59,8.0,0.9236119889446025,correlation,7.0,all,data
59,8.0,0.87488752550146,correlation,4.0,all,data
59,8.0,0.9147871725395609,correlation,6.0,all,data
59,8.0,0.012600759885439763,MSE,all,all,data
59,8.0,0.07716792544345898,MSE,shuffled,all,data
59,8.0,0.013095238095238096,MSE,2.0,all,data
59,8.0,0.014111768018018018,MSE,5.0,all,data
59,8.0,0.0121462580472103,MSE,1.0,all,data
59,8.0,0.010102370689655173,MSE,0.0,all,data
59,8.0,0.011818910256410256,MSE,3.0,all,data
59,8.0,0.013392857142857142,MSE,7.0,all,data
59,8.0,0.013802083333333333,MSE,4.0,all,data
59,8.0,0.013534813596491228,MSE,6.0,all,data
59,8.0,0.7579744122349846,r2,all,all,data
59,8.0,-0.49544265610903815,r2,shuffled,all,data
59,8.0,0.7190593654806386,r2,2.0,all,data
59,8.0,0.7466346422387309,r2,5.0,all,data
59,8.0,0.7353393399256858,r2,1.0,all,data
59,8.0,0.661609165430811,r2,0.0,all,data
59,8.0,0.8461129575338887,r2,3.0,all,data
59,8.0,0.8458443966389884,r2,7.0,all,data
59,8.0,0.8002725827591292,r2,4.0,all,data
59,8.0,0.7820437730241774,r2,6.0,all,data
60,8.0,0.8921045447130104,correlation,all,all,data
60,8.0,0.2540897429566719,correlation,shuffled,all,data
60,8.0,0.8824457568647404,correlation,2.0,all,data
60,8.0,0.8760385934514351,correlation,5.0,all,data
60,8.0,0.8919147376160899,correlation,1.0,all,data
60,8.0,0.8603899312926752,correlation,0.0,all,data
60,8.0,0.9040426221255584,correlation,3.0,all,data
60,8.0,0.903155459163402,correlation,7.0,all,data
60,8.0,0.9027011444736068,correlation,4.0,all,data
60,8.0,0.8937585849578079,correlation,6.0,all,data
60,8.0,0.01090169992609017,MSE,all,all,data
60,8.0,0.07681858601256467,MSE,shuffled,all,data
60,8.0,0.013343253968253968,MSE,2.0,all,data
60,8.0,0.011630771396396396,MSE,5.0,all,data
60,8.0,0.009030758226037196,MSE,1.0,all,data
60,8.0,0.009563577586206896,MSE,0.0,all,data
60,8.0,0.012299679487179487,MSE,3.0,all,data
60,8.0,0.014174107142857143,MSE,7.0,all,data
60,8.0,0.013382523148148149,MSE,4.0,all,data
60,8.0,0.015419407894736841,MSE,6.0,all,data
60,8.0,0.7705231987101805,r2,all,all,data
60,8.0,-0.4942139281240807,r2,shuffled,all,data
60,8.0,0.7339887039529427,r2,2.0,all,data
60,8.0,0.7732837535671488,r2,5.0,all,data
60,8.0,0.7824627413158483,r2,1.0,all,data
60,8.0,0.7054080479473799,r2,0.0,all,data
60,8.0,0.775918026952517,r2,3.0,all,data
60,8.0,0.8043748363952764,r2,7.0,all,data
60,8.0,0.7523825943897899,r2,4.0,all,data
60,8.0,0.7395319782087582,r2,6.0,all,data
61,8.0,0.8939600535313648,correlation,all,all,data
61,8.0,0.27671704951023685,correlation,shuffled,all,data
61,8.0,0.89998458996512,correlation,2.0,all,data
61,8.0,0.8795641944688046,correlation,5.0,all,data
61,8.0,0.8964154878748706,correlation,1.0,all,data
61,8.0,0.8471026183902489,correlation,0.0,all,data
61,8.0,0.8853024380649642,correlation,3.0,all,data
61,8.0,0.9005446185880909,correlation,7.0,all,data
61,8.0,0.8881628578836115,correlation,4.0,all,data
61,8.0,0.9088334948457901,correlation,6.0,all,data
61,8.0,0.012040661954915004,MSE,all,all,data
61,8.0,0.0786143639135255,MSE,shuffled,all,data
61,8.0,0.011631944444444445,MSE,2.0,all,data
61,8.0,0.014762809684684684,MSE,5.0,all,data
61,8.0,0.010860939735336195,MSE,1.0,all,data
61,8.0,0.009294181034482759,MSE,0.0,all,data
61,8.0,0.01422275641025641,MSE,3.0,all,data
61,8.0,0.01607142857142857,MSE,7.0,all,data
61,8.0,0.012688078703703703,MSE,4.0,all,data
61,8.0,0.015453673245614035,MSE,6.0,all,data
61,8.0,0.7776190687036221,r2,all,all,data
61,8.0,-0.4401476105738784,r2,shuffled,all,data
61,8.0,0.7365555400225148,r2,2.0,all,data
61,8.0,0.7927375653900681,r2,5.0,all,data
61,8.0,0.7739360316555479,r2,1.0,all,data
61,8.0,0.6988634070885735,r2,0.0,all,data
61,8.0,0.7764309850094109,r2,3.0,all,data
61,8.0,0.7965189607332044,r2,7.0,all,data
61,8.0,0.7997953052263198,r2,4.0,all,data
61,8.0,0.8161995713533061,r2,6.0,all,data
62,8.0,0.8827383529319803,correlation,all,all,data
62,8.0,0.2746450435812563,correlation,shuffled,all,data
62,8.0,0.8843201306661062,correlation,2.0,all,data
62,8.0,0.8873981174441364,correlation,5.0,all,data
62,8.0,0.8865665936655014,correlation,1.0,all,data
62,8.0,0.7738375220448782,correlation,0.0,all,data
62,8.0,0.875518449080936,correlation,3.0,all,data
62,8.0,0.8797546438258185,correlation,7.0,all,data
62,8.0,0.8624619556763123,correlation,4.0,all,data
62,8.0,0.91426000495817,correlation,6.0,all,data
62,8.0,0.012182129988913526,MSE,all,all,data
62,8.0,0.07556413987435329,MSE,shuffled,all,data
62,8.0,0.013293650793650793,MSE,2.0,all,data
62,8.0,0.014322916666666666,MSE,5.0,all,data
62,8.0,0.010648582796852647,MSE,1.0,all,data
62,8.0,0.01171875,MSE,0.0,all,data
62,8.0,0.010356570512820512,MSE,3.0,all,data
62,8.0,0.01800595238095238,MSE,7.0,all,data
62,8.0,0.01624710648148148,MSE,4.0,all,data
62,8.0,0.012232730263157895,MSE,6.0,all,data
62,8.0,0.7789999868626756,r2,all,all,data
62,8.0,-0.4836571683810875,r2,shuffled,all,data
62,8.0,0.7420249488639286,r2,2.0,all,data
62,8.0,0.7637866233336168,r2,5.0,all,data
62,8.0,0.7883090212307091,r2,1.0,all,data
62,8.0,0.7489355662787397,r2,0.0,all,data
62,8.0,0.7803134344349317,r2,3.0,all,data
62,8.0,0.778552356809658,r2,7.0,all,data
62,8.0,0.7542377197421446,r2,4.0,all,data
62,8.0,0.8334322633669695,r2,6.0,all,data
63,8.0,0.8811752070268623,correlation,all,all,data
63,8.0,0.2702726393773595,correlation,shuffled,all,data
63,8.0,0.8795539716251409,correlation,2.0,all,data
63,8.0,0.8923665428259879,correlation,5.0,all,data
63,8.0,0.8822992586234891,correlation,1.0,all,data
63,8.0,0.7882773599814369,correlation,0.0,all,data
63,8.0,0.8780294774483945,correlation,3.0,all,data
63,8.0,0.9208806838463776,correlation,7.0,all,data
63,8.0,0.894198363640914,correlation,4.0,all,data
63,8.0,0.8371101024259063,correlation,6.0,all,data
63,8.0,0.012172025129342203,MSE,all,all,data
63,8.0,0.07702934451219512,MSE,shuffled,all,data
63,8.0,0.011222718253968254,MSE,2.0,all,data
63,8.0,0.014270129504504505,MSE,5.0,all,data
63,8.0,0.012149052217453505,MSE,1.0,all,data
63,8.0,0.005208333333333333,MSE,0.0,all,data
63,8.0,0.014162660256410256,MSE,3.0,all,data
63,8.0,0.010751488095238095,MSE,7.0,all,data
63,8.0,0.01077835648148148,MSE,4.0,all,data
63,8.0,0.017509594298245616,MSE,6.0,all,data
63,8.0,0.7581832858918702,r2,all,all,data
63,8.0,-0.46377906245633493,r2,shuffled,all,data
63,8.0,0.7729528977724718,r2,2.0,all,data
63,8.0,0.7513744401725148,r2,5.0,all,data
63,8.0,0.7410575822159665,r2,1.0,all,data
63,8.0,0.5446491773740321,r2,0.0,all,data
63,8.0,0.7695955148891438,r2,3.0,all,data
63,8.0,0.830912026385582,r2,7.0,all,data
63,8.0,0.7979842410113585,r2,4.0,all,data
63,8.0,0.7582580052373988,r2,6.0,all,data
64,8.0,0.8787932403942827,correlation,all,all,data
64,8.0,0.291890768660182,correlation,shuffled,all,data
64,8.0,0.9139909598532134,correlation,2.0,all,data
64,8.0,0.879182653857707,correlation,5.0,all,data
64,8.0,0.8767300889903956,correlation,1.0,all,data
64,8.0,0.7280603831557647,correlation,0.0,all,data
64,8.0,0.8503746828630244,correlation,3.0,all,data
64,8.0,0.8741539925373515,correlation,7.0,all,data
64,8.0,0.8743552247432094,correlation,4.0,all,data
64,8.0,0.9024954800460755,correlation,6.0,all,data
64,8.0,0.012460735402808574,MSE,all,all,data
64,8.0,0.07485246905025869,MSE,shuffled,all,data
64,8.0,0.012611607142857143,MSE,2.0,all,data
64,8.0,0.016469594594594593,MSE,5.0,all,data
64,8.0,0.011313595314735336,MSE,1.0,all,data
64,8.0,0.009832974137931034,MSE,0.0,all,data
64,8.0,0.01358173076923077,MSE,3.0,all,data
64,8.0,0.018526785714285714,MSE,7.0,all,data
64,8.0,0.01255787037037037,MSE,4.0,all,data
64,8.0,0.012575383771929825,MSE,6.0,all,data
64,8.0,0.7569830952506406,r2,all,all,data
64,8.0,-0.5068023835457154,r2,shuffled,all,data
64,8.0,0.7571497391875147,r2,2.0,all,data
64,8.0,0.7771423554202763,r2,5.0,all,data
64,8.0,0.7651865445389697,r2,1.0,all,data
64,8.0,0.5950245759813805,r2,0.0,all,data
64,8.0,0.7909455718617007,r2,3.0,all,data
64,8.0,0.7312015156918938,r2,7.0,all,data
64,8.0,0.6811155774729601,r2,4.0,all,data
64,8.0,0.7827351267823277,r2,6.0,all,data
65,8.0,0.8812965458388275,correlation,all,all,data
65,8.0,0.2806092859720358,correlation,shuffled,all,data
65,8.0,0.8839694230919526,correlation,2.0,all,data
65,8.0,0.8686377305285105,correlation,5.0,all,data
65,8.0,0.8760701487513923,correlation,1.0,all,data
65,8.0,0.7699956718149296,correlation,0.0,all,data
65,8.0,0.8992503603635632,correlation,3.0,all,data
65,8.0,0.9050602906502252,correlation,7.0,all,data
65,8.0,0.9047719008431861,correlation,4.0,all,data
65,8.0,0.8830144183285157,correlation,6.0,all,data
65,8.0,0.012563227549889136,MSE,all,all,data
